State,District,Year,Season,Crop,Area_ha,Production_q,Yield_q_per_ha
West Bengal,Nadia,2018,Rabi,Wheat,19097,714227,37.4
West Bengal,Nadia,2018,Kharif,Bajra,3688,54951,14.9
West Bengal,Nadia,2018,Rabi,Sugarcane,21137,1729006,81.8
West Bengal,Nadia,2018,Rabi,Chickpea,9058,129529,14.3
West Bengal,Nadia,2018,Kharif,Maize,15049,466519,31.0
West Bengal,Nadia,2018,Kharif,Pigeonpea,4337,64187,14.8
West Bengal,Nadia,2019,Kharif,Cotton,6105,118436,19.4
West Bengal,Nadia,2019,Kharif,Groundnut,16869,323884,19.2
West Bengal,Nadia,2019,Rabi,Wheat,8043,297591,37.0
West Bengal,Nadia,2019,Kharif,Bajra,6904,93894,13.6
West Bengal,Nadia,2019,Rabi,Sugarcane,9824,716169,72.9
West Bengal,Nadia,2019,Rabi,Chickpea,9149,153703,16.8
West Bengal,Nadia,2019,Kharif,Maize,3171,97032,30.6
West Bengal,Nadia,2019,Kharif,Pigeonpea,4511,69469,15.4
West Bengal,Nadia,2020,Kharif,Cotton,12420,262062,21.1
West Bengal,Nadia,2020,Kharif,Groundnut,5666,107654,19.0
West Bengal,Nadia,2020,Rabi,Wheat,21178,950892,44.9
West Bengal,Nadia,2020,Kharif,Bajra,17625,271425,15.4
West Bengal,Nadia,2020,Rabi,Sugarcane,9600,683520,71.2
West Bengal,Nadia,2020,Rabi,Chickpea,4600,75440,16.4
West Bengal,Nadia,2020,Kharif,Maize,15944,545284,34.2
West Bengal,Nadia,2020,Kharif,Pigeonpea,6909,104325,15.1
West Bengal,Nadia,2021,Kharif,Cotton,18489,356837,19.3
West Bengal,Nadia,2021,Kharif,Groundnut,12792,245606,19.2
West Bengal,Nadia,2021,Rabi,Wheat,20616,787531,38.2
West Bengal,Nadia,2021,Kharif,Bajra,17882,243195,13.6
West Bengal,Nadia,2021,Rabi,Sugarcane,11109,967593,87.1
West Bengal,Nadia,2021,Rabi,Chickpea,11877,179342,15.1
West Bengal,Nadia,2021,Rabi,Maize,3180,97308,30.6
West Bengal,Nadia,2021,Kharif,Pigeonpea,7134,104869,14.7
West Bengal,Nadia,2022,Kharif,Cotton,10650,231105,21.7
West Bengal,Nadia,2022,Kharif,Groundnut,10630,206221,19.4
West Bengal,Nadia,2022,Rabi,Wheat,21289,857946,40.3
West Bengal,Nadia,2022,Kharif,Bajra,12770,196658,15.4
West Bengal,Nadia,2022,Rabi,Sugarcane,11591,1035076,89.3
West Bengal,Nadia,2022,Rabi,Chickpea,10252,149679,14.6
West Bengal,Nadia,2022,Kharif,Maize,10031,314973,31.4
West Bengal,Nadia,2022,Kharif,Pigeonpea,5780,74562,12.9
West Bengal,Howrah,2015,Kharif,Ragi,7064,116556,16.5
West Bengal,Howrah,2015,Rabi,Potato,7761,1818402,234.3
West Bengal,Howrah,2015,Kharif,Groundnut,5469,86957,15.9
West Bengal,Howrah,2015,Kharif,Pigeonpea,17146,236614,13.8
West Bengal,Howrah,2015,Kharif,Cotton,11479,219248,19.1
West Bengal,Howrah,2015,Rabi,Mustard,18029,252406,14.0
West Bengal,Howrah,2015,Kharif,Jowar,8399,117586,14.0
West Bengal,Howrah,2015,Rabi,Wheat,15806,591144,37.4
West Bengal,Howrah,2016,Kharif,Ragi,14671,246472,16.8
West Bengal,Howrah,2016,Rabi,Potato,15716,3672829,233.7
West Bengal,Howrah,2016,Kharif,Groundnut,14397,238990,16.6
West Bengal,Howrah,2016,Kharif,Pigeonpea,16226,233654,14.4
West Bengal,Howrah,2016,Kharif,Cotton,8296,180023,21.7
West Bengal,Howrah,2016,Rabi,Mustard,18146,239527,13.2
West Bengal,Howrah,2016,Kharif,Jowar,11758,183424,15.6
West Bengal,Howrah,2016,Rabi,Wheat,16509,754461,45.7
West Bengal,Howrah,2017,Kharif,Ragi,15337,291403,19.0
West Bengal,Howrah,2017,Rabi,Potato,4867,1158832,238.1
West Bengal,Howrah,2017,Kharif,Groundnut,16752,314937,18.8
West Bengal,Howrah,2017,Kharif,Pigeonpea,10344,139644,13.5
West Bengal,Howrah,2017,Kharif,Cotton,12943,256271,19.8
West Bengal,Howrah,2017,Rabi,Mustard,17212,242689,14.1
West Bengal,Howrah,2017,Kharif,Jowar,7686,98380,12.8
West Bengal,Howrah,2017,Rabi,Wheat,19967,892524,44.7
West Bengal,Howrah,2018,Kharif,Ragi,19507,331619,17.0
West Bengal,Howrah,2018,Rabi,Potato,10998,2404162,218.6
West Bengal,Howrah,2018,Kharif,Groundnut,12005,241300,20.1
West Bengal,Howrah,2018,Kharif,Pigeonpea,3920,56448,14.4
West Bengal,Howrah,2018,Kharif,Cotton,6985,152971,21.9
West Bengal,Howrah,2018,Rabi,Mustard,5280,67584,12.8
West Bengal,Howrah,2018,Rabi,Jowar,15622,204648,13.1
West Bengal,Howrah,2018,Rabi,Wheat,15630,697098,44.6
West Bengal,Howrah,2019,Kharif,Ragi,8594,169301,19.7
West Bengal,Howrah,2019,Rabi,Potato,8047,2154986,267.8
West Bengal,Howrah,2019,Kharif,Groundnut,12015,241501,20.1
West Bengal,Howrah,2019,Kharif,Pigeonpea,9155,135494,14.8
West Bengal,Howrah,2019,Kharif,Cotton,22865,445867,19.5
West Bengal,Howrah,2019,Rabi,Mustard,19165,298974,15.6
West Bengal,Howrah,2019,Rabi,Jowar,17868,269806,15.1
West Bengal,Howrah,2019,Rabi,Wheat,10874,434960,40.0
West Bengal,Howrah,2020,Kharif,Ragi,9244,184880,20.0
West Bengal,Howrah,2020,Rabi,Potato,8627,1878097,217.7
West Bengal,Howrah,2020,Kharif,Groundnut,4399,81821,18.6
West Bengal,Howrah,2020,Kharif,Pigeonpea,16972,259671,15.3
West Bengal,Howrah,2020,Kharif,Cotton,9253,206341,22.3
West Bengal,Howrah,2020,Rabi,Mustard,5774,88342,15.3
West Bengal,Howrah,2020,Kharif,Jowar,19312,260712,13.5
West Bengal,Howrah,2020,Rabi,Wheat,11038,479049,43.4
West Bengal,Howrah,2021,Kharif,Ragi,9974,160581,16.1
West Bengal,Howrah,2021,Rabi,Potato,3402,749800,220.4
West Bengal,Howrah,2021,Kharif,Groundnut,17160,298584,17.4
West Bengal,Howrah,2021,Kharif,Pigeonpea,4103,55390,13.5
West Bengal,Howrah,2021,Kharif,Cotton,20696,384945,18.6
West Bengal,Howrah,2021,Rabi,Mustard,16390,203236,12.4
West Bengal,Howrah,2021,Kharif,Jowar,14145,179641,12.7
West Bengal,Howrah,2021,Rabi,Wheat,9030,336819,37.3
West Bengal,Howrah,2022,Kharif,Ragi,10677,170832,16.0
West Bengal,Howrah,2022,Rabi,Potato,2163,484295,223.9
West Bengal,Howrah,2022,Kharif,Groundnut,9382,166999,17.8
West Bengal,Howrah,2022,Kharif,Pigeonpea,14290,211492,14.8
West Bengal,Howrah,2022,Kharif,Cotton,15473,301723,19.5
West Bengal,Howrah,2022,Rabi,Mustard,15535,214383,13.8
West Bengal,Howrah,2022,Kharif,Jowar,19240,273208,14.2
West Bengal,Howrah,2022,Rabi,Wheat,12477,509061,40.8
West Bengal,Murshidabad,2015,Kharif,Groundnut,4593,78999,17.2
West Bengal,Murshidabad,2015,Kharif,Bajra,9493,141445,14.9
West Bengal,Murshidabad,2015,Kharif,Soybean,11054,247609,22.4
West Bengal,Murshidabad,2015,Rabi,Tomato,7093,147534,20.8
West Bengal,Murshidabad,2015,Rabi,Mustard,11562,169961,14.7
West Bengal,Murshidabad,2015,Kharif,Ragi,3007,55328,18.4
West Bengal,Murshidabad,2015,Rabi,Chickpea,10430,174181,16.7
West Bengal,Murshidabad,2015,Rabi,Wheat,15217,698460,45.9
West Bengal,Murshidabad,2016,Kharif,Groundnut,8611,154998,18.0
West Bengal,Murshidabad,2016,Kharif,Bajra,11845,174121,14.7
West Bengal,Murshidabad,2016,Kharif,Soybean,12255,256129,20.9
West Bengal,Murshidabad,2016,Kharif,Tomato,12657,303768,24.0
West Bengal,Murshidabad,2016,Rabi,Mustard,10505,152322,14.5
West Bengal,Murshidabad,2016,Kharif,Ragi,11595,211029,18.2
West Bengal,Murshidabad,2016,Rabi,Chickpea,6377,110959,17.4
West Bengal,Murshidabad,2016,Rabi,Wheat,11306,508770,45.0
West Bengal,Murshidabad,2017,Kharif,Groundnut,17015,294359,17.3
West Bengal,Murshidabad,2017,Kharif,Bajra,11428,158849,13.9
West Bengal,Murshidabad,2017,Kharif,Soybean,11669,225211,19.3
West Bengal,Murshidabad,2017,Rabi,Tomato,10160,235712,23.2
West Bengal,Murshidabad,2017,Rabi,Mustard,2308,29311,12.7
West Bengal,Murshidabad,2017,Kharif,Ragi,15089,258021,17.1
West Bengal,Murshidabad,2017,Rabi,Chickpea,17506,253837,14.5
West Bengal,Murshidabad,2017,Rabi,Wheat,15167,641564,42.3
West Bengal,Murshidabad,2018,Kharif,Groundnut,3027,50550,16.7
West Bengal,Murshidabad,2018,Kharif,Bajra,19904,294579,14.8
West Bengal,Murshidabad,2018,Kharif,Soybean,6196,120202,19.4
West Bengal,Murshidabad,2018,Summer,Tomato,6790,146664,21.6
West Bengal,Murshidabad,2018,Rabi,Mustard,13088,171452,13.1
West Bengal,Murshidabad,2018,Kharif,Ragi,2275,45045,19.8
West Bengal,Murshidabad,2018,Rabi,Chickpea,6189,104594,16.9
West Bengal,Murshidabad,2018,Rabi,Wheat,12400,550560,44.4
West Bengal,Murshidabad,2019,Kharif,Groundnut,8006,156917,19.6
West Bengal,Murshidabad,2019,Kharif,Bajra,8754,127808,14.6
West Bengal,Murshidabad,2019,Kharif,Soybean,17974,388238,21.6
West Bengal,Murshidabad,2019,Summer,Tomato,4457,103848,23.3
West Bengal,Murshidabad,2019,Rabi,Mustard,7181,108433,15.1
West Bengal,Murshidabad,2019,Kharif,Ragi,18039,313878,17.4
West Bengal,Murshidabad,2019,Rabi,Chickpea,5112,74635,14.6
West Bengal,Murshidabad,2019,Rabi,Wheat,17503,658112,37.6
West Bengal,Murshidabad,2020,Kharif,Groundnut,8758,157644,18.0
West Bengal,Murshidabad,2020,Kharif,Bajra,15476,235235,15.2
West Bengal,Murshidabad,2020,Kharif,Soybean,7778,170338,21.9
West Bengal,Murshidabad,2020,Rabi,Tomato,12134,256027,21.1
West Bengal,Murshidabad,2020,Rabi,Mustard,12206,174545,14.3
West Bengal,Murshidabad,2020,Kharif,Ragi,19945,362999,18.2
West Bengal,Murshidabad,2020,Rabi,Chickpea,4242,60660,14.3
West Bengal,Murshidabad,2020,Rabi,Wheat,13069,525373,40.2
West Bengal,Murshidabad,2021,Kharif,Groundnut,18826,370872,19.7
West Bengal,Murshidabad,2021,Kharif,Bajra,13462,222123,16.5
West Bengal,Murshidabad,2021,Kharif,Soybean,7705,155641,20.2
West Bengal,Murshidabad,2021,Kharif,Tomato,16856,364089,21.6
West Bengal,Murshidabad,2021,Rabi,Mustard,11195,161208,14.4
West Bengal,Murshidabad,2021,Kharif,Ragi,8622,161231,18.7
West Bengal,Murshidabad,2021,Rabi,Chickpea,7053,110732,15.7
West Bengal,Murshidabad,2021,Rabi,Wheat,10626,462231,43.5
West Bengal,Murshidabad,2022,Kharif,Groundnut,17585,328839,18.7
West Bengal,Murshidabad,2022,Kharif,Bajra,17470,241086,13.8
West Bengal,Murshidabad,2022,Kharif,Soybean,12305,236256,19.2
West Bengal,Murshidabad,2022,Rabi,Tomato,15409,331293,21.5
West Bengal,Murshidabad,2022,Rabi,Mustard,16404,205050,12.5
West Bengal,Murshidabad,2022,Kharif,Ragi,14577,233232,16.0
West Bengal,Murshidabad,2022,Rabi,Chickpea,5402,88592,16.4
West Bengal,Murshidabad,2022,Rabi,Wheat,23908,1123676,47.0
West Bengal,North 24 Parganas,2015,Rabi,Potato,10359,2234436,215.7
West Bengal,North 24 Parganas,2015,Kharif,Bajra,4745,65955,13.9
West Bengal,North 24 Parganas,2015,Rabi,Onion,18757,448292,23.9
West Bengal,North 24 Parganas,2015,Kharif,Soybean,2933,56020,19.1
West Bengal,North 24 Parganas,2015,Kharif,Cotton,10101,196969,19.5
West Bengal,North 24 Parganas,2015,Kharif,Groundnut,14883,269382,18.1
West Bengal,North 24 Parganas,2015,Kharif,Sugarcane,6320,528984,83.7
West Bengal,North 24 Parganas,2015,Kharif,Pigeonpea,15396,227860,14.8
West Bengal,North 24 Parganas,2016,Rabi,Potato,13102,2895542,221.0
West Bengal,North 24 Parganas,2016,Kharif,Bajra,7626,115915,15.2
West Bengal,North 24 Parganas,2016,Rabi,Onion,3915,100224,25.6
West Bengal,North 24 Parganas,2016,Kharif,Soybean,15073,324069,21.5
West Bengal,North 24 Parganas,2016,Kharif,Cotton,8026,149283,18.6
West Bengal,North 24 Parganas,2016,Kharif,Groundnut,9879,187701,19.0
West Bengal,North 24 Parganas,2016,Kharif,Sugarcane,20345,1633703,80.3
West Bengal,North 24 Parganas,2016,Kharif,Pigeonpea,11534,167243,14.5
West Bengal,North 24 Parganas,2017,Rabi,Potato,9878,2474439,250.5
West Bengal,North 24 Parganas,2017,Kharif,Bajra,8515,140497,16.5
West Bengal,North 24 Parganas,2017,Rabi,Onion,10576,232672,22.0
West Bengal,North 24 Parganas,2017,Kharif,Soybean,16769,360533,21.5
West Bengal,North 24 Parganas,2017,Kharif,Cotton,15535,309146,19.9
West Bengal,North 24 Parganas,2017,Kharif,Groundnut,11617,216076,18.6
West Bengal,North 24 Parganas,2017,Annual,Sugarcane,17348,1495397,86.2
West Bengal,North 24 Parganas,2017,Kharif,Pigeonpea,5181,72534,14.0
West Bengal,North 24 Parganas,2018,Rabi,Potato,6735,1517395,225.3
West Bengal,North 24 Parganas,2018,Kharif,Bajra,9937,139118,14.0
West Bengal,North 24 Parganas,2018,Kharif,Onion,11895,275964,23.2
West Bengal,North 24 Parganas,2018,Kharif,Soybean,17182,362540,21.1
West Bengal,North 24 Parganas,2018,Kharif,Cotton,7827,152626,19.5
West Bengal,North 24 Parganas,2018,Kharif,Groundnut,8122,164064,20.2
West Bengal,North 24 Parganas,2018,Annual,Sugarcane,18510,1310508,70.8
West Bengal,North 24 Parganas,2018,Kharif,Pigeonpea,14666,202390,13.8
West Bengal,North 24 Parganas,2019,Rabi,Potato,12830,2723809,212.3
West Bengal,North 24 Parganas,2019,Kharif,Bajra,3548,52155,14.7
West Bengal,North 24 Parganas,2019,Kharif,Onion,14426,362092,25.1
West Bengal,North 24 Parganas,2019,Kharif,Soybean,8854,170882,19.3
West Bengal,North 24 Parganas,2019,Kharif,Cotton,14344,279708,19.5
West Bengal,North 24 Parganas,2019,Kharif,Groundnut,5515,93755,17.0
West Bengal,North 24 Parganas,2019,Kharif,Sugarcane,8100,680400,84.0
West Bengal,North 24 Parganas,2019,Kharif,Pigeonpea,2458,35886,14.6
West Bengal,North 24 Parganas,2020,Rabi,Potato,15285,3400912,222.5
West Bengal,North 24 Parganas,2020,Kharif,Bajra,8892,134269,15.1
West Bengal,North 24 Parganas,2020,Kharif,Onion,13706,349503,25.5
West Bengal,North 24 Parganas,2020,Kharif,Soybean,4203,73972,17.6
West Bengal,North 24 Parganas,2020,Kharif,Cotton,22831,401825,17.6
West Bengal,North 24 Parganas,2020,Kharif,Groundnut,9101,148346,16.3
West Bengal,North 24 Parganas,2020,Kharif,Sugarcane,9989,873038,87.4
West Bengal,North 24 Parganas,2020,Kharif,Pigeonpea,6754,99283,14.7
West Bengal,North 24 Parganas,2021,Rabi,Potato,4115,888428,215.9
West Bengal,North 24 Parganas,2021,Kharif,Bajra,5466,83083,15.2
West Bengal,North 24 Parganas,2021,Kharif,Onion,5213,142314,27.3
West Bengal,North 24 Parganas,2021,Kharif,Soybean,2089,40944,19.6
West Bengal,North 24 Parganas,2021,Kharif,Cotton,8425,182822,21.7
West Bengal,North 24 Parganas,2021,Kharif,Groundnut,16961,322259,19.0
West Bengal,North 24 Parganas,2021,Annual,Sugarcane,9360,792792,84.7
West Bengal,North 24 Parganas,2021,Kharif,Pigeonpea,16124,251534,15.6
West Bengal,North 24 Parganas,2022,Rabi,Potato,11466,2873379,250.6
West Bengal,North 24 Parganas,2022,Kharif,Bajra,6298,86282,13.7
West Bengal,North 24 Parganas,2022,Kharif,Onion,3834,98150,25.6
West Bengal,North 24 Parganas,2022,Kharif,Soybean,18984,345508,18.2
West Bengal,North 24 Parganas,2022,Kharif,Cotton,9517,175112,18.4
West Bengal,North 24 Parganas,2022,Kharif,Groundnut,13042,255623,19.6
West Bengal,North 24 Parganas,2022,Kharif,Sugarcane,22031,1584028,71.9
West Bengal,North 24 Parganas,2022,Kharif,Pigeonpea,4734,59648,12.6
West Bengal,South 24 Parganas,2015,Kharif,Ragi,18020,340578,18.9
West Bengal,South 24 Parganas,2015,Rabi,Jowar,13292,199380,15.0
West Bengal,South 24 Parganas,2015,Kharif,Pigeonpea,18117,260884,14.4
West Bengal,South 24 Parganas,2015,Annual,Sugarcane,8051,669038,83.1
West Bengal,South 24 Parganas,2015,Rabi,Chickpea,6179,107514,17.4
West Bengal,South 24 Parganas,2015,Rabi,Wheat,19889,823404,41.4
West Bengal,South 24 Parganas,2015,Kharif,Onion,8028,182235,22.7
West Bengal,South 24 Parganas,2015,Kharif,Groundnut,17361,309025,17.8
West Bengal,South 24 Parganas,2016,Kharif,Ragi,10252,196838,19.2
West Bengal,South 24 Parganas,2016,Kharif,Jowar,19531,267574,13.7
West Bengal,South 24 Parganas,2016,Kharif,Pigeonpea,8397,127634,15.2
West Bengal,South 24 Parganas,2016,Annual,Sugarcane,16936,1231247,72.7
West Bengal,South 24 Parganas,2016,Rabi,Chickpea,11281,166958,14.8
West Bengal,South 24 Parganas,2016,Rabi,Wheat,21512,798095,37.1
West Bengal,South 24 Parganas,2016,Kharif,Onion,14625,409500,28.0
West Bengal,South 24 Parganas,2016,Kharif,Groundnut,11880,204336,17.2
West Bengal,South 24 Parganas,2017,Kharif,Ragi,12331,218258,17.7
West Bengal,South 24 Parganas,2017,Rabi,Jowar,19656,288943,14.7
West Bengal,South 24 Parganas,2017,Kharif,Pigeonpea,18004,228650,12.7
West Bengal,South 24 Parganas,2017,Rabi,Sugarcane,11796,969631,82.2
West Bengal,South 24 Parganas,2017,Rabi,Chickpea,12810,217770,17.0
West Bengal,South 24 Parganas,2017,Rabi,Wheat,22043,928010,42.1
West Bengal,South 24 Parganas,2017,Kharif,Onion,2310,54747,23.7
West Bengal,South 24 Parganas,2017,Kharif,Groundnut,4133,66541,16.1
West Bengal,South 24 Parganas,2018,Kharif,Ragi,12169,195920,16.1
West Bengal,South 24 Parganas,2018,Rabi,Jowar,19873,270272,13.6
West Bengal,South 24 Parganas,2018,Kharif,Pigeonpea,15701,210393,13.4
West Bengal,South 24 Parganas,2018,Kharif,Sugarcane,20051,1628141,81.2
West Bengal,South 24 Parganas,2018,Rabi,Chickpea,10732,173858,16.2
West Bengal,South 24 Parganas,2018,Rabi,Wheat,22120,924615,41.8
West Bengal,South 24 Parganas,2018,Rabi,Onion,3843,89926,23.4
West Bengal,South 24 Parganas,2018,Kharif,Groundnut,9810,169713,17.3
West Bengal,South 24 Parganas,2019,Kharif,Ragi,4859,82603,17.0
West Bengal,South 24 Parganas,2019,Kharif,Jowar,17031,233324,13.7
West Bengal,South 24 Parganas,2019,Kharif,Pigeonpea,16599,239025,14.4
West Bengal,South 24 Parganas,2019,Annual,Sugarcane,18015,1558297,86.5
West Bengal,South 24 Parganas,2019,Rabi,Chickpea,3396,57732,17.0
West Bengal,South 24 Parganas,2019,Rabi,Wheat,7614,344152,45.2
West Bengal,South 24 Parganas,2019,Rabi,Onion,8638,236681,27.4
West Bengal,South 24 Parganas,2019,Kharif,Groundnut,16437,330383,20.1
West Bengal,South 24 Parganas,2020,Kharif,Ragi,12203,217213,17.8
West Bengal,South 24 Parganas,2020,Kharif,Jowar,10255,127162,12.4
West Bengal,South 24 Parganas,2020,Kharif,Pigeonpea,5997,85757,14.3
West Bengal,South 24 Parganas,2020,Kharif,Sugarcane,9669,823798,85.2
West Bengal,South 24 Parganas,2020,Rabi,Chickpea,3801,68037,17.9
West Bengal,South 24 Parganas,2020,Rabi,Wheat,15023,588901,39.2
West Bengal,South 24 Parganas,2020,Rabi,Onion,9044,232430,25.7
West Bengal,South 24 Parganas,2020,Kharif,Groundnut,18749,356231,19.0
West Bengal,South 24 Parganas,2021,Kharif,Ragi,5714,102280,17.9
West Bengal,South 24 Parganas,2021,Rabi,Jowar,6430,83590,13.0
West Bengal,South 24 Parganas,2021,Kharif,Pigeonpea,2352,30576,13.0
West Bengal,South 24 Parganas,2021,Annual,Sugarcane,15222,1187316,78.0
West Bengal,South 24 Parganas,2021,Rabi,Chickpea,5160,86688,16.8
West Bengal,South 24 Parganas,2021,Rabi,Wheat,22653,944630,41.7
West Bengal,South 24 Parganas,2021,Kharif,Onion,16302,428742,26.3
West Bengal,South 24 Parganas,2021,Kharif,Groundnut,18402,320194,17.4
West Bengal,South 24 Parganas,2022,Kharif,Ragi,13649,252506,18.5
West Bengal,South 24 Parganas,2022,Rabi,Jowar,17633,259205,14.7
West Bengal,South 24 Parganas,2022,Kharif,Pigeonpea,4837,61429,12.7
West Bengal,South 24 Parganas,2022,Annual,Sugarcane,15624,1374912,88.0
West Bengal,South 24 Parganas,2022,Rabi,Chickpea,3774,53968,14.3
West Bengal,South 24 Parganas,2022,Rabi,Wheat,11797,506091,42.9
West Bengal,South 24 Parganas,2022,Rabi,Onion,12611,325363,25.8
West Bengal,South 24 Parganas,2022,Kharif,Groundnut,8691,138186,15.9
West Bengal,Bankura,2015,Kharif,Pigeonpea,19208,270832,14.1
West Bengal,Bankura,2015,Kharif,Tomato,1684,33848,20.1
West Bengal,Bankura,2015,Rabi,Mustard,14624,188649,12.9
West Bengal,Bankura,2015,Rabi,Potato,8481,1820870,214.7
West Bengal,Bankura,2015,Kharif,Cotton,10581,230665,21.8
West Bengal,Bankura,2015,Kharif,Soybean,10931,197851,18.1
West Bengal,Bankura,2015,Kharif,Ragi,16515,264240,16.0
West Bengal,Bankura,2015,Kharif,Onion,4119,99679,24.2
West Bengal,Bankura,2016,Kharif,Pigeonpea,7825,101725,13.0
West Bengal,Bankura,2016,Summer,Tomato,13240,276716,20.9
West Bengal,Bankura,2016,Rabi,Mustard,10149,140056,13.8
West Bengal,Bankura,2016,Rabi,Potato,3315,864883,260.9
West Bengal,Bankura,2016,Kharif,Cotton,11393,230138,20.2
West Bengal,Bankura,2016,Kharif,Soybean,12398,221924,17.9
West Bengal,Bankura,2016,Kharif,Ragi,15898,287753,18.1
West Bengal,Bankura,2016,Kharif,Onion,5701,139104,24.4
West Bengal,Bankura,2017,Kharif,Pigeonpea,14345,196526,13.7
West Bengal,Bankura,2017,Rabi,Tomato,7427,148540,20.0
West Bengal,Bankura,2017,Rabi,Mustard,12514,166436,13.3
West Bengal,Bankura,2017,Rabi,Potato,10199,2594625,254.4
West Bengal,Bankura,2017,Kharif,Cotton,9948,221840,22.3
West Bengal,Bankura,2017,Kharif,Soybean,18780,398136,21.2
West Bengal,Bankura,2017,Kharif,Ragi,11967,224979,18.8
West Bengal,Bankura,2017,Kharif,Onion,3175,74612,23.5
West Bengal,Bankura,2018,Kharif,Pigeonpea,3655,55556,15.2
West Bengal,Bankura,2018,Rabi,Tomato,11871,262349,22.1
West Bengal,Bankura,2018,Rabi,Mustard,2967,39757,13.4
West Bengal,Bankura,2018,Rabi,Potato,15783,3587475,227.3
West Bengal,Bankura,2018,Kharif,Cotton,14242,264901,18.6
West Bengal,Bankura,2018,Kharif,Soybean,18086,394274,21.8
West Bengal,Bankura,2018,Kharif,Ragi,8702,146193,16.8
West Bengal,Bankura,2018,Kharif,Onion,5885,158306,26.9
West Bengal,Bankura,2019,Kharif,Pigeonpea,16412,205150,12.5
West Bengal,Bankura,2019,Rabi,Tomato,16805,396598,23.6
West Bengal,Bankura,2019,Rabi,Mustard,4452,57430,12.9
West Bengal,Bankura,2019,Rabi,Potato,16369,4195374,256.3
West Bengal,Bankura,2019,Kharif,Cotton,11821,249423,21.1
West Bengal,Bankura,2019,Kharif,Soybean,5395,96031,17.8
West Bengal,Bankura,2019,Kharif,Ragi,10767,176578,16.4
West Bengal,Bankura,2019,Rabi,Onion,12162,273645,22.5
West Bengal,Bankura,2020,Kharif,Pigeonpea,13045,200893,15.4
West Bengal,Bankura,2020,Rabi,Tomato,17067,395954,23.2
West Bengal,Bankura,2020,Rabi,Mustard,9369,122733,13.1
West Bengal,Bankura,2020,Rabi,Potato,2978,676006,227.0
West Bengal,Bankura,2020,Kharif,Cotton,8631,176072,20.4
West Bengal,Bankura,2020,Kharif,Soybean,12452,261492,21.0
West Bengal,Bankura,2020,Kharif,Ragi,14850,274725,18.5
West Bengal,Bankura,2020,Rabi,Onion,10055,250369,24.9
West Bengal,Bankura,2021,Kharif,Pigeonpea,15897,220968,13.9
West Bengal,Bankura,2021,Kharif,Tomato,18409,445497,24.2
West Bengal,Bankura,2021,Rabi,Mustard,16282,242601,14.9
West Bengal,Bankura,2021,Rabi,Potato,8018,2079067,259.3
West Bengal,Bankura,2021,Kharif,Cotton,20698,416029,20.1
West Bengal,Bankura,2021,Kharif,Soybean,17175,310867,18.1
West Bengal,Bankura,2021,Kharif,Ragi,8388,139240,16.6
West Bengal,Bankura,2021,Rabi,Onion,16672,416800,25.0
West Bengal,Bankura,2022,Kharif,Pigeonpea,18038,263354,14.6
West Bengal,Bankura,2022,Summer,Tomato,5160,100103,19.4
West Bengal,Bankura,2022,Rabi,Mustard,15890,230405,14.5
West Bengal,Bankura,2022,Rabi,Potato,11029,2796954,253.6
West Bengal,Bankura,2022,Kharif,Cotton,22573,417600,18.5
West Bengal,Bankura,2022,Kharif,Soybean,2002,44444,22.2
West Bengal,Bankura,2022,Kharif,Ragi,19861,333664,16.8
West Bengal,Bankura,2022,Kharif,Onion,2310,57750,25.0
West Bengal,Birbhum,2015,Kharif,Bajra,11962,181822,15.2
West Bengal,Birbhum,2015,Summer,Tomato,16943,386300,22.8
West Bengal,Birbhum,2015,Kharif,Pigeonpea,8337,119219,14.3
West Bengal,Birbhum,2015,Kharif,Soybean,6627,116635,17.6
West Bengal,Birbhum,2015,Kharif,Groundnut,15194,265895,17.5
West Bengal,Birbhum,2015,Kharif,Sugarcane,12783,1014970,79.4
West Bengal,Birbhum,2015,Rabi,Jowar,18092,246051,13.6
West Bengal,Birbhum,2015,Rabi,Wheat,15402,691549,44.9
West Bengal,Birbhum,2016,Kharif,Bajra,14665,218508,14.9
West Bengal,Birbhum,2016,Kharif,Tomato,5696,116768,20.5
West Bengal,Birbhum,2016,Kharif,Pigeonpea,15715,232582,14.8
West Bengal,Birbhum,2016,Kharif,Soybean,18556,345141,18.6
West Bengal,Birbhum,2016,Kharif,Groundnut,6918,116222,16.8
West Bengal,Birbhum,2016,Rabi,Sugarcane,21089,1623853,77.0
West Bengal,Birbhum,2016,Rabi,Jowar,4491,55688,12.4
West Bengal,Birbhum,2016,Rabi,Wheat,18885,728961,38.6
West Bengal,Birbhum,2017,Kharif,Bajra,14237,226368,15.9
West Bengal,Birbhum,2017,Summer,Tomato,10215,239031,23.4
West Bengal,Birbhum,2017,Kharif,Pigeonpea,16533,224848,13.6
West Bengal,Birbhum,2017,Kharif,Soybean,6937,125559,18.1
West Bengal,Birbhum,2017,Kharif,Groundnut,6767,119775,17.7
West Bengal,Birbhum,2017,Kharif,Sugarcane,20365,1533484,75.3
West Bengal,Birbhum,2017,Rabi,Jowar,6987,85940,12.3
West Bengal,Birbhum,2017,Rabi,Wheat,8302,347023,41.8
West Bengal,Birbhum,2018,Kharif,Bajra,10358,138797,13.4
West Bengal,Birbhum,2018,Kharif,Tomato,18307,404584,22.1
West Bengal,Birbhum,2018,Kharif,Pigeonpea,17067,225284,13.2
